0,1,2
,,
,,2.0
,,2.0
,,2.0
,,
2554.0,,
,,6.0
3417.0,,
3904.0,,
4256.0,,
4579.0,159.0,
,,
,,
8044.0,,127.0
9056.0,,
,,127.0
,,
12161.0,,
,,
,,127.0
18092.0,,
,1057.0,
,,
,,
,,173.0
,1532.0,
,1736.0,
,,
33682.0,2141.0,14026.0
,2354.0,14026.0
38654.0,,
,,
43079.0,,
,,
,,26573.0
54043.0,3704.0,
59324.0,,
,,
67446.0,,
,5083.0,32544.0
,,
,,35935.0
,,
,,
,,
,,45815.0
115455.0,,48221.0
,,
135773.0,9190.0,
,10017.0,
,,61685.0
162699.0,,
169594.0,,67384.0
178214.0,12461.0,
,,
,,
220291.0,14962.0,84970.0
,,
241080.0,,
,,
,,
,,116683.0
312761.0,,
,,
,,142587.0
,,
378840.0,,153833.0
,24644.0,158593.0
,25705.0,
443703.0,,
,28032.0,189476.0
,28896.0,
,,
,30108.0,
,,
,,
,,
,,266940.0
676893.0,,
,,
712219.0,,
,,
,,
,,
,,445123.0
,42792.0,
,,469141.0
893322.0,,
,,
,,
,,
,,
,,
,50683.0,588118.0
,,
,,
,,
,,
1281636.0,56128.0,
,,
1351439.0,57753.0,746018.0
,,
1412669.0,59792.0,788318.0
,60878.0,
,,957692.0
,,
,64410.0,
1605695.0,,
1630149.0,,
,66953.0,
,,
1765060.0,69348.0,
1809371.0,,
,,
,72195.0,
,,
,,
,75604.0,
,76903.0,
,,1428520.0
,78870.0,
2101399.0,,
,80346.0,1514300.0
,,
2237229.0,,1591975.0
2294555.0,,
,,1693214.0
2398993.0,,
,,
2449677.0,87802.0,
,89060.0,
2559132.0,,1922802.0
2617187.0,91461.0,1956807.0
,92728.0,
2711992.0,93669.0,
,,2062876.0
,,
2812447.0,,2157484.0
,,2190361.0
,,2230542.0
,,2272299.0
,,
3041127.0,101226.0,2356983.0
,,
3118153.0,,
,,
,,
,,
,,
,,
,,
3416775.0,,
3465378.0,111263.0,
,,
,,
,114379.0,
,,
3631972.0,,
,,
,,3082447.0
,,3122846.0
,119673.0,
,,
3864604.0,,
,,
3959158.0,,
,,
,124839.0,
,125688.0,3464278.0
,126292.0,3498999.0
4140488.0,,
,,
4168790.0,,
,,3611632.0
4246638.0,,3657701.0
,,3695158.0
,,3723206.0
4332991.0,131746.0,
,,
,133286.0,
,,3845464.0
,,
4501587.0,135945.0,
4531145.0,,
4546587.0,,3963446.0
,,
4599189.0,,4016831.0
,139169.0,4046827.0
4663930.0,139964.0,
4696240.0,,
,,
,,
4751616.0,142238.0,
,,4237152.0
4817365.0,,
4853148.0,,
4885966.0,145505.0,
4908974.0,,
,146451.0,4375354.0
,,
4975268.0,,
5006206.0,148379.0,
,149114.0,
,149768.0,
5084513.0,,4502854.0
,,
5105340.0,150774.0,
5118699.0,,4526393.0
,151884.0,4526393.0
,,4526393.0
,,
,153756.0,
,,
,,
,,4526393.0
5304593.0,155536.0,
5329357.0,156041.0,
5359358.0,156604.0,
,,4526393.0
,,
,,
5445189.0,,
,158556.0,
,159107.0,
5524593.0,,
,159972.0,
,160175.0,
,,5039438.0
,,
5594098.0,161246.0,5078162.0
,161849.0,
,,
5655887.0,,
,162538.0,
,,
,,
,,
,164429.0,
,,
,,
,165879.0,
,,5335498.0
5916529.0,,
,,
5987143.0,,
6025913.0,168731.0,
6056135.0,,
,169266.0,
,169621.0,
,,
,,5534010.0
,,5556887.0
6245773.0,,
,172684.0,
,,
,173268.0,
,173953.0,5712305.0
,,5759294.0
,,5792539.0
,176071.0,
,176718.0,
,,
,177483.0,
,,
,,
6789908.0,179903.0,6043219.0
6842458.0,,6078287.0
,181241.0,
,,6138349.0
,,6158049.0
,,
,,
7117046.0,,
7169899.0,,
7218141.0,186461.0,
7242625.0,,6408517.0
,187441.0,6469310.0
,,
7372614.0,,6512717.0
7430825.0,190135.0,
7452008.0,190617.0,6512717.0
7469541.0,190913.0,
7487155.0,,
,,6712757.0
7570963.0,,
,,
,,
,195541.0,
,195834.0,
,,6904172.0
,,
7819636.0,,
,,
7970112.0,,
8029698.0,201760.0,7136817.0
8081091.0,,
,,
,,
,,7284945.0
,,
8333445.0,,
,208428.0,7438075.0
,,
,,
,210469.0,7560460.0
8583485.0,,
,,
,,
,,
,,7775928.0
8850334.0,217182.0,
8880864.0,,
8942472.0,,7896290.0
9007244.0,,
,,7979513.0
,,
,,
,224648.0,8176373.0
9237011.0,,
,226532.0,
,227731.0,
9404810.0,,
9456500.0,230258.0,
,,
9528972.0,231684.0,8467982.0
,,
9608775.0,,
9669883.0,235081.0,8616282.0
,236523.0,
,237743.0,
,,
9848008.0,,
,,
,241124.0,
,,
10039804.0,243752.0,
,,8988618.0
,,9070505.0
,246720.0,
,,
10269248.0,,
,,
,,
,,
,254406.0,
,255179.0,
,,
