0,1,2
3.0,,
5.0,,
5.0,0.0,3.0
28.0,,
,,
,,3.0
,,
,0.0,
,,
,0.0,
,,
73.0,,
,,
,,
,2.0,
,,
,,
,,14.0
,,
244.0,,
,,23.0
,,
499.0,,
536.0,,
,,
727.0,,45.0
,,
,,
,27.0,
,32.0,
,,
,,148.0
,,
,72.0,
3082.0,86.0,
3588.0,,
,,375.0
5311.0,150.0,
5916.0,,
,,
7598.0,246.0,
,,
9205.0,331.0,
,,
11487.0,,
,405.0,
,,
,,2041.0
,,2463.0
,,
18539.0,,
,645.0,3975.0
21370.0,,
,,
,780.0,5498.0
26283.0,825.0,
,,6523.0
,,
,,7747.0
33062.0,1079.0,
34863.0,1154.0,
37257.0,,10007.0
39699.0,,
,,
46437.0,,12847.0
49400.0,,14142.0
52987.0,,
56351.0,,16776.0
,,
,,19301.0
,2212.0,20969.0
,2294.0,
,,
78055.0,,26400.0
,,
,,
90648.0,,
,,
,,
,,
112028.0,,45422.0
,,48553.0
,,
,,
138536.0,,
,,60706.0
,,
158086.0,,67749.0
,,
,4980.0,
,,
190609.0,5408.0,
198370.0,,
,,100285.0
216824.0,6088.0,104071.0
226713.0,6363.0,
,,
,6946.0,118695.0
,7207.0,
,,129095.0
,7750.0,134670.0
286605.0,,
297535.0,,
,,
,,
332424.0,,
343091.0,9900.0,180013.0
,,
366946.0,12237.0,
380532.0,,
,,213831.0
,13254.0,
425282.0,,
440215.0,,248190.0
,14476.0,258685.0
473105.0,,
490401.0,15301.0,
,,295881.0
528859.0,16095.0,
548318.0,,321723.0
566840.0,16893.0,
585481.0,17400.0,
604641.0,,
,18213.0,
,,
,,
697413.0,19693.0,
,,439934.0
,,
,21129.0,
793802.0,,
,22123.0,
,22673.0,
878254.0,23174.0,
,23727.0,
936181.0,24309.0,
,,
,25602.0,
,,
,,
1118206.0,,
1155338.0,,
1193078.0,,753050.0
,,782607.0
,,817209.0
1337024.0,31358.0,
,,
,,
,,951166.0
,34193.0,
,,
1634746.0,,
,,
,,
1803695.0,,
,,1230509.0
,,
1964536.0,,
,,1378105.0
,42518.0,
2153010.0,,
,44386.0,1535743.0
,,
2329638.0,,
,,1695982.0
,,
,,
,,
,,1919842.0
,,
2767253.0,,
2836925.0,,2096664.0
,,
,,2222577.0
,,
,57542.0,
,,
,,2458339.0
,,
3387500.0,,
,,
3542733.0,,2713933.0
,,
3691166.0,,2839882.0
,,
3853406.0,67376.0,2970492.0
,68472.0,
,,
,70626.0,3180865.0
,,
,72775.0,3323950.0
,73890.0,
4465863.0,75062.0,
4562414.0,,
,,
,,
,,
4930236.0,80776.0,
,82066.0,3942360.0
,,
,,
,85619.0,
,,4303043.0
,,
,88935.0,4497867.0
,,4587613.0
,,4674987.0
,92290.0,4756164.0
5903932.0,,
,,
,,
,96318.0,
,,
,,
,,5352078.0
,100842.0,5427706.0
,,
,102685.0,5586703.0
,,
6757131.0,104555.0,
,,
,,
,,
,,
,109150.0,
7175880.0,,6227295.0
,110586.0,
7307097.0,111266.0,
,,
,,
7494551.0,,6597209.0
7550273.0,,6663608.0
7597063.0,,6733328.0
,115914.0,
,116616.0,
,117306.0,
,117956.0,
,,7078123.0
,119014.0,
,,
,,
,,
,,
,,
8184082.0,122111.0,
,122607.0,
,123097.0,
,,
8364086.0,124315.0,
8411724.0,124985.0,7765966.0
,,7819886.0
,126121.0,
8553657.0,,
8591730.0,127059.0,7959406.0
8636011.0,,8013783.0
,,
,128668.0,
8773479.0,129188.0,8163572.0
8814579.0,,8205728.0
,130070.0,
,,
,,
,131578.0,8383602.0
,,8428409.0
9050597.0,,8478124.0
9095806.0,,
,133738.0,
,,
,134699.0,
,,
,,
,136200.0,
,,
,137139.0,
,,
9499413.0,138122.0,8932647.0
,,8973373.0
,,
9608211.0,139700.0,
,,9100792.0
9677203.0,140573.0,9139901.0
9703770.0,,
,,9215581.0
,,
,,
9826775.0,,
9857029.0,143019.0,
9884100.0,143355.0,
,,
,,
9956557.0,,9489740.0
,,
,,9550712.0
,,
10055560.0,,9606111.0
,,
,,
10123778.0,146756.0,
10146845.0,,
,,9740108.0
,,
,,
10224303.0,148153.0,
10244852.0,,
,148738.0,
,,
,149218.0,9929568.0
10323965.0,149435.0,
,,9946867.0
,,
,,
,,
,,10037398.0
,,
10450284.0,,
,,
,,
,,10129111.0
,,
10527683.0,,10162738.0
,,
10557985.0,152274.0,
,,10211342.0
,,10228753.0
10595639.0,,10245741.0
,,
,,10283702.0
,,
,,10316786.0
,153470.0,
,,
10689527.0,,
,,10373606.0
,,10394352.0
,,
,154274.0,10423109.0
10757610.0,,
,,
,,
,154703.0,
,,10496308.0
,,
,154996.0,
,,
,155158.0,
,155252.0,10561608.0
,155360.0,
10880603.0,,
10892746.0,155550.0,
10904940.0,,
,,
10925710.0,,
,,
,,
,156111.0,
10977387.0,,10678048.0
,,
,156385.0,
,156463.0,
,,10726702.0
,,
11063491.0,,10750680.0
,,
,,
,,
11124527.0,157248.0,
11139516.0,157346.0,
11156923.0,157435.0,
,157548.0,10839894.0
,157656.0,
,,10868520.0
,,10882798.0
,157930.0,
11262707.0,,
,,
,158306.0,
,158446.0,
,,10989897.0
,158725.0,11007352.0
,,
11438734.0,,
,159216.0,
,,
,,
,,11130288.0
,159967.0,
,,
,,
11787534.0,160692.0,11231650.0
11846652.0,,
,161240.0,
,,11323762.0
,,
,,
,,11434301.0
,,
,,
,164110.0,
12485509.0,,11629289.0
,165101.0,11682136.0
12686049.0,,
,,
,166862.0,
,,
,168436.0,
,,
,,
,,
13873825.0,172085.0,
,,12429564.0
