0,1,2
,,0.0
,0.0,0.0
,,
,,
,0.0,
,0.0,12.0
,,12.0
1170.0,1.0,
,,31.0
,2.0,
1326.0,3.0,
,5.0,
,,
,5.0,
1505.0,9.0,
1585.0,9.0,95.0
,11.0,95.0
1686.0,12.0,
,,95.0
1845.0,18.0,
,,95.0
,,410.0
,25.0,410.0
2173.0,25.0,410.0
,27.0,
2415.0,,410.0
2506.0,34.0,410.0
2605.0,,903.0
2783.0,50.0,
3034.0,52.0,
,,
,,
,58.0,
,,1055.0
3953.0,,1473.0
4220.0,,
4361.0,86.0,
4546.0,,1473.0
,,1473.0
,93.0,2073.0
5350.0,,2073.0
,,
5951.0,,
6336.0,123.0,
6783.0,131.0,2549.0
7220.0,138.0,2746.0
,148.0,
7808.0,,3153.0
,161.0,
8895.0,178.0,
,,
10015.0,,
,206.0,
11350.0,,4357.0
12074.0,,4745.0
,,
,247.0,
,261.0,6478.0
,,7006.0
16433.0,286.0,
17200.0,312.0,7960.0
,339.0,8950.0
,369.0,
,397.0,
21343.0,,10104.0
,429.0,11100.0
23615.0,,11917.0
,524.0,
,552.0,
,577.0,14370.0
,611.0,
,,16116.0
,,16809.0
,705.0,17291.0
35812.0,755.0,
,792.0,19682.0
,,21311.0
,908.0,23088.0
45973.0,952.0,24258.0
48285.0,998.0,24364.0
50879.0,,26099.0
52991.0,,
55421.0,1210.0,31505.0
,,
61927.0,1354.0,35006.0
,1423.0,36850.0
,1480.0,38531.0
,,39867.0
76334.0,1625.0,
80412.0,,44331.0
,1737.0,
87715.0,,
92681.0,1877.0,
97302.0,1930.0,
,1991.0,53444.0
,,55045.0
,2205.0,56874.0
118375.0,2292.0,59974.0
,,
,2413.0,
138134.0,2456.0,68925.0
144264.0,2529.0,
,,73543.0
,2749.0,
,2844.0,
,,
,3026.0,
196750.0,,
205721.0,3310.0,
,3502.0,
,,
,,113061.0
250687.0,,118232.0
264184.0,,
,,134874.0
287796.0,4172.0,138241.0
298292.0,,
311049.0,4453.0,160693.0
324221.0,,
337594.0,,
350879.0,4948.0,
364328.0,5033.0,
,,
,5368.0,
394948.0,,229175.0
408052.0,,
421996.0,,245771.0
,6655.0,
,,
