0,1,2
9644222.0,,9100792.0
,,9139901.0
,140958.0,9178946.0
9735850.0,141360.0,9215581.0
9767371.0,141772.0,9253306.0
,,9290809.0
9826775.0,142628.0,9324328.0
9857029.0,143019.0,9357464.0
9884100.0,143355.0,9388159.0
9906165.0,143709.0,9422636.0
9932547.0,144096.0,9456449.0
,144451.0,9489740.0
9979447.0,,9520827.0
,,9550712.0
10031223.0,,
10055560.0,145810.0,9606111.0
10075116.0,,
10099066.0,146444.0,9663382.0
10123778.0,146756.0,9693173.0
10146845.0,147092.0,9717834.0
10169118.0,147343.0,9740108.0
10187850.0,147622.0,
10207871.0,,9782669.0
10224303.0,148153.0,9807569.0
10244852.0,148439.0,9834141.0
10266674.0,148738.0,9860280.0
,148994.0,
10305788.0,,9929568.0
10323965.0,149435.0,9927310.0
10340469.0,149649.0,9946867.0
10356844.0,149850.0,
10374932.0,150114.0,
,150336.0,10016859.0
,,10037398.0
10413417.0,150570.0,10037398.0
,150999.0,10075950.0
10466595.0,151160.0,
10479179.0,151327.0,10111294.0
10495147.0,151529.0,10129111.0
10512093.0,151727.0,
,151918.0,10162738.0
10542841.0,152093.0,10179715.0
,152274.0,10196885.0
10571773.0,152419.0,10211342.0
10581823.0,152556.0,10228753.0
10595639.0,,
10610883.0,152869.0,
10625428.0,,
10639684.0,,
,153339.0,10316786.0
10667736.0,,10330084.0
10676838.0,153587.0,10345985.0
10689527.0,153724.0,
10701193.0,,
10720048.0,,
,154147.0,
10746174.0,154274.0,10423109.0
10757610.0,,10434983.0
10766245.0,154486.0,10448406.0
10777284.0,154596.0,10462631.0
10790183.0,,10480455.0
10802591.0,154823.0,10496308.0
10814304.0,,10510796.0
,154996.0,10522601.0
10838194.0,155080.0,10534505.0
10847304.0,,10548521.0
,155252.0,10561608.0
10871294.0,155360.0,10573372.0
10880603.0,155447.0,
10892746.0,155550.0,10600625.0
10904940.0,155642.0,10611731.0
,,10621220.0
10925710.0,155813.0,
,155913.0,10644858.0
,156014.0,10656845.0
,156111.0,
10977387.0,156212.0,10678048.0
,,10689715.0
,156385.0,10699410.0
11016434.0,156463.0,10712665.0
11030176.0,156567.0,10726702.0
11046914.0,,10738501.0
11063491.0,156825.0,
11079979.0,,10763451.0
11096731.0,157051.0,
11112241.0,157157.0,
11124527.0,,10798921.0
11139516.0,157346.0,10812044.0
11156923.0,157435.0,10826075.0
,157548.0,
11192045.0,157656.0,
11210799.0,157756.0,
11229398.0,,10882798.0
11244786.0,157930.0,
11262707.0,158063.0,10920046.0
11285561.0,,10938146.0
11308846.0,158306.0,10953303.0
,158446.0,10973260.0
11359048.0,158607.0,10989897.0
,158725.0,11007352.0
,158856.0,11027543.0
11438734.0,159044.0,11045284.0
11474605.0,159216.0,11063025.0
11514331.0,159370.0,11083679.0
11555284.0,159558.0,11107332.0
11599130.0,159755.0,
,159967.0,11151468.0
11686796.0,,11181253.0
,160441.0,11205160.0
,160692.0,11231650.0
11846652.0,,11264637.0
11908910.0,161240.0,11295023.0
11971624.0,,11323762.0
12039644.0,,
12095855.0,162114.0,11393021.0
,,
12221665.0,162927.0,
12303131.0,163396.0,11525039.0
12392260.0,,11569241.0
12485509.0,164623.0,11629289.0
,165101.0,
12686049.0,165547.0,
12801785.0,166177.0,
,166862.0,11851393.0
13060542.0,,
13205926.0,168436.0,11990859.0
13358805.0,,12081443.0
13527717.0,170179.0,12156529.0
13689453.0,171058.0,
,,
14074564.0,173123.0,
,174308.0,12547866.0
14526609.0,,12671220.0
14788003.0,177150.0,12809638.0
,178769.0,12953817.0
15320972.0,180530.0,
15616130.0,182553.0,13276039.0
15930774.0,,
,186920.0,13648159.0
16610481.0,189544.0,
,192311.0,
17313163.0,195123.0,14304382.0
17636186.0,197894.0,
17997113.0,,14817240.0
,204832.0,15086740.0
,208330.0,
19164969.0,211853.0,15684406.0
,215542.0,
19925517.0,218959.0,16292725.0
20282833.0,,16613292.0
20664979.0,226188.0,16951521.0
21077410.0,230168.0,
,234083.0,17612351.0
21892676.0,,17930960.0
22296081.0,242347.0,18317364.0
22662575.0,246116.0,18671222.0
22992517.0,249992.0,19027304.0
23340938.0,,
23703665.0,258317.0,19734823.0
24046809.0,262317.0,20079599.0
24372907.0,266207.0,
24684077.0,270284.0,20795335.0
24965463.0,,
25228996.0,278719.0,
25496330.0,283248.0,21986363.0
,287122.0,22355440.0
,,22712735.0
26289290.0,295525.0,23070365.0
