0,1,2
,,936182.0
1000153.0,92111.0,938341.0
1003982.0,92229.0,940040.0
1005546.0,92352.0,
,92493.0,943637.0
,92629.0,
,92772.0,
1010496.0,92897.0,
1015137.0,93070.0,951318.0
1015137.0,,
1015137.0,,
1018099.0,93575.0,
1019475.0,,958682.0
1019475.0,,
1022018.0,,962566.0
1022018.0,94317.0,962566.0
1026180.0,,964354.0
1026180.0,94756.0,966447.0
,,968335.0
1035184.0,,969863.0
,,970916.0
,,
1040231.0,,976202.0
,96320.0,978072.0
1056023.0,,978072.0
1060567.0,97003.0,
1060567.0,,
1060567.0,97717.0,984726.0
1073214.0,98137.0,989367.0
,98525.0,993509.0
1082907.0,98966.0,993509.0
1082907.0,99411.0,
1093938.0,99910.0,
,,1012450.0
1107239.0,,
,101687.0,1028120.0
1113970.0,101988.0,1028120.0
1119685.0,102756.0,1033357.0
1133022.0,103081.0,1039619.0
1138239.0,103810.0,
,,
1142716.0,104882.0,1057145.0
1158337.0,105627.0,1069129.0
,,1069129.0
1165052.0,,
1173045.0,107279.0,1086643.0
1186698.0,,
1186698.0,108517.0,1094573.0
,109341.0,1111496.0
1196778.0,,1111496.0
1203502.0,,1117729.0
1212309.0,111209.0,1130923.0
,111945.0,1130923.0
,,1137412.0
1238501.0,113310.0,1149367.0
,,
,,1155956.0
1252137.0,115435.0,1156408.0
1261804.0,,1163153.0
1269523.0,,1169648.0
1283309.0,,1183238.0
1283309.0,,
,,1188995.0
1293497.0,119575.0,1196515.0
1300799.0,120252.0,
1316363.0,,1218409.0
,121814.0,1225995.0
1323863.0,,
,123365.0,1232528.0
1338297.0,,1236668.0
1338297.0,,1244029.0
1344969.0,,1250047.0
1349847.0,125970.0,1248642.0
,,1262722.0
1364964.0,127239.0,
1371176.0,127641.0,1276245.0
1380023.0,,1288067.0
1380023.0,,1288067.0
1387457.0,129608.0,1294623.0
,130271.0,
,130891.0,1308175.0
1407963.0,,1313763.0
1412406.0,132333.0,1322685.0
1418974.0,,
1435598.0,,1347160.0
,134183.0,
1451645.0,,1364556.0
,135914.0,1364556.0
1466326.0,,1381318.0
,,1381318.0
1481259.0,,1388554.0
,,1397341.0
1500465.0,,1406304.0
,139783.0,1423259.0
1520973.0,,1432450.0
1529882.0,141270.0,1442405.0
1533121.0,,1451112.0
1533121.0,142462.0,
,,1468457.0
1561723.0,144106.0,
1568345.0,144698.0,
,145725.0,1492052.0
,146427.0,1500582.0
1590209.0,146941.0,1509493.0
1590209.0,147734.0,
1598593.0,148497.0,
1617864.0,,1527112.0
1628519.0,150017.0,1547807.0
,150851.0,1557779.0
,151887.0,1566543.0
,152789.0,1575242.0
,153538.0,
1667737.0,154429.0,
1667737.0,154885.0,1592937.0
,155637.0,
1697626.0,,1619680.0
1697626.0,,1619680.0
,,
1719088.0,,1645100.0
1719088.0,159730.0,1645100.0
1734606.0,160521.0,1653411.0
1745655.0,,1670805.0
1754150.0,162170.0,
,,1688091.0
,163970.0,
1768186.0,164433.0,
1783339.0,165485.0,1728662.0
,166236.0,1728662.0
1799445.0,166701.0,1736183.0
,,1741861.0
,168120.0,
1814127.0,169073.0,
1818689.0,169534.0,
1818689.0,170200.0,
1824457.0,170905.0,1773490.0
,171563.0,1773490.0
1845056.0,,
1850290.0,173103.0,1798844.0
1850290.0,,1798844.0
,174328.0,
1865639.0,174855.0,
1865639.0,175444.0,1812900.0
1879049.0,176094.0,1824406.0
,,1824406.0
1889052.0,177196.0,
1889052.0,177751.0,1834372.0
1893334.0,177944.0,1838647.0
,178716.0,
,178984.0,1847981.0
1910360.0,179427.0,
1920851.0,180159.0,1864045.0
1925289.0,,1869538.0
1925289.0,,1869538.0
1932255.0,181661.0,1881421.0
1937245.0,181836.0,1887133.0
,,1892794.0
,182556.0,
,,1897522.0
1947555.0,183391.0,1897522.0
1955469.0,183783.0,1905433.0
1955469.0,,1905433.0
,,
1965432.0,,
,185813.0,
1980391.0,,1931773.0
1980391.0,186073.0,1931773.0
1983570.0,186511.0,1936147.0
1984999.0,186757.0,1940723.0
,187157.0,1944122.0
,187847.0,1952027.0
1998056.0,188100.0,1955350.0
1998056.0,188100.0,1955350.0
2003625.0,188708.0,1962124.0
2003625.0,,
,189261.0,1968723.0
,189261.0,1968723.0
2019716.0,189757.0,1975840.0
2023179.0,189933.0,1979376.0
2023179.0,189933.0,1979376.0
2026729.0,190202.0,1982916.0
,,1988382.0
2030611.0,190645.0,1988382.0
2033606.0,190906.0,1991807.0
,191073.0,1994330.0
2043262.0,191447.0,2001357.0
2043262.0,191447.0,
2046057.0,191584.0,2004860.0
,,2007201.0
2048115.0,,2007201.0
,,2012397.0
2057554.0,192687.0,2017664.0
2057554.0,192687.0,2017664.0
,192687.0,
2065113.0,,2026122.0
2066677.0,193389.0,2027878.0
2069051.0,193588.0,2030251.0
2071637.0,193743.0,2032613.0
,,
2074186.0,,2035017.0
2078815.0,193230.0,2039864.0
2080777.0,194387.0,2042675.0
2081557.0,194488.0,
2083567.0,194606.0,
2085883.0,194752.0,2047805.0
,,2052427.0
,194935.0,2054757.0
2092125.0,,2056952.0
,,
